case_id,x_mm,ideal_shared_reference_intensity,nominal_shared_reference_intensity,shared_reference_difference,ideal_normalised_intensity,nominal_normalised_intensity,absolute_difference,nominal_peak_over_ideal_peak,nominal_roi_integrated_over_ideal,max_shape_only_absolute_difference
V1,0.15869140625,0.08008706059177365,0.06803281265719612,-0.01205424793457753,0.08008706059177365,0.07916210779456703,0.0009249527972066129,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.16357421875,0.025352431075652958,0.020933020481194838,-0.00441941059445812,0.025352431075652958,0.02435739401438589,0.0009950370612670685,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.16845703125000003,2.710545212960474e-05,7.643319068729948e-06,-1.9462133060874792e-05,2.710545212960474e-05,8.893667987473247e-06,1.8211784142131495e-05,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.17333984375,0.021513093810823083,0.019236335899964783,-0.0022767579108582993,0.021513093810823083,0.022383153607929515,0.0008700597971064324,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.17822265625,0.06817407978380109,0.05926608220949204,-0.008907997574309053,0.06817407978380109,0.06896125274240338,0.0007871729586022835,0.8594113339395603,0.8583250217258779,0.006835897335675911
V3,-0.17822265625,0.16251222677726587,0.13732443585614038,-0.025187790921125497,0.16251222677726587,0.16023625320302515,0.002275973574240725,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.17333984375,0.08295165327967143,0.0669680469493101,-0.01598360633036132,0.08295165327967143,0.07814129262998105,0.004810360649690371,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.16845703125000003,0.0112550397001602,0.007438252682042994,-0.003816787018117206,0.0112550397001602,0.00867928371754988,0.0025757559826103203,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.16357421875,0.011016477135885524,0.01233177653365192,0.0013152993977663969,0.011016477135885524,0.0143892647711978,0.003372787635312277,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.15869140625,0.08978394577299642,0.08414318011909722,-0.005640765653899205,0.08978394577299642,0.0981820011188383,0.008398055345841884,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.15380859375,0.18941739166740051,0.16905620728868323,-0.020361184378717284,0.18941739166740051,0.19726229398117193,0.007844902313771412,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.14892578125,0.2307642489929055,0.19875994289093665,-0.03200430610196886,0.2307642489929055,0.23192193244511228,0.0011576834522067647,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.14404296875,0.1784723966352049,0.1471935080317985,-0.031278888603406385,0.1784723966352049,0.1717519251091841,0.006720471526020788,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.13916015625000003,0.07324589869184642,0.05531114365706075,-0.017934755034785664,0.07324589869184642,0.06453949994206648,0.008706398749779937,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.13427734375,0.0029764673693722017,0.0009344163052823563,-0.0020420510640898454,0.0029764673693722017,0.0010903184619459256,0.001886148907426276,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.12939453125,0.0330558550450747,0.035938845502815335,0.002882990457740632,0.0330558550450747,0.04193504172736073,0.00887918668228603,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.12451171875,0.15083723253831416,0.14162314009622573,-0.009214092442088428,0.15083723253831416,0.16525217230558617,0.014414939767272011,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.11962890625,0.2706501740516765,0.23995488404780344,-0.030695290003873082,0.2706501740516765,0.27999002011459656,0.009339846062920043,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.11474609375000001,0.29891678884279455,0.2537844330314159,-0.045132355811378644,0.29891678884279455,0.2961269523277623,0.002789836515032229,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.10986328125,0.21004407360610128,0.16950565068919152,-0.04053842291690976,0.21004407360610128,0.19778672451005258,0.012257349096048697,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.10498046875,0.07235455174465996,0.052393610593296315,-0.019960941151363647,0.07235455174465996,0.061135192734693006,0.011219359009966956,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.10009765625000001,0.00020176426871549677,0.00022455674964260263,2.279248092710586e-05,0.00020176426871549677,0.0002620227927378846,6.025852402238784e-05,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.09521484375,0.06606899947258325,0.0681620971571145,0.0020930976845312532,0.06606899947258325,0.07953456346515352,0.013465563992570262,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.09033203125,0.2398518358281967,0.22185412599960522,-0.017997709828591474,0.2398518358281967,0.25886925139127764,0.019017415563080953,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.08544921875000001,0.4044721678172283,0.3570553802480999,-0.04741678756912837,0.4044721678172283,0.41662808195966605,0.012155914142437774,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.08056640625,0.4399253132068809,0.3747787228562941,-0.06514659035058679,0.4399253132068809,0.43730846557868663,0.002616847628194252,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.07568359375,0.31500828418675975,0.2575210812348642,-0.05748720295189552,0.31500828418675975,0.30048703947412875,0.014521244712630998,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.07080078125,0.11809160390888794,0.08893480239264746,-0.029156801516240477,0.11809160390888794,0.10377307888363015,0.014318525025257794,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.06591796875,0.002054397292156072,0.00044897296409478394,-0.0016054243280612878,0.002054397292156072,0.0005238816027714828,0.001530515689384589,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.06103515625,0.0811472623305515,0.08238729930723926,0.0012400369766877584,0.0811472623305515,0.09613316137222574,0.014985899041674244,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.05615234375,0.3522018716057987,0.32234878502501463,-0.02985308658078406,0.3522018716057987,0.37613088460866356,0.023929013002864874,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.05126953125,0.6941684956705139,0.6120740135788179,-0.08209448209169601,0.6941684956705139,0.7141951540332643,0.020026658362750416,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.04638671875,0.9435282489855396,0.8145646837852418,-0.12896356520029773,0.9435282489855396,0.9504702648695998,0.006942015884060293,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.04150390625,0.9912959679231579,0.8436328358687999,-0.147663132054358,0.9912959679231579,0.9843882762443887,0.006907691678769146,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.03662109375,0.837162157703331,0.7047465392854534,-0.13241561841787763,0.837162157703331,0.8223295745500068,0.014832583153324252,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.03173828125,0.5719044517491388,0.4770531216020553,-0.09485133014708352,0.5719044517491388,0.5566467781771881,0.015257673571950736,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.02685546875,0.3106759816823307,0.25698289839735317,-0.053693083284977516,0.3106759816823307,0.2998590638273816,0.010816917854949093,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.02197265625,0.12842507005472814,0.10541849926859881,-0.023006570786129332,0.12842507005472814,0.12300698878371405,0.005418081271014091,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.01708984375,0.03699632096826067,0.030226714235415102,-0.00676960673284557,0.03699632096826067,0.03526987316951638,0.001726447798744292,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.01220703125,0.006203309212132769,0.005115672039742931,-0.0010876371723898383,0.006203309212132769,0.005969193429803056,0.00023411578232971318,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.00732421875,0.0003970843735482907,0.0003530021211892813,-4.408225235900937e-05,0.0003970843735482907,0.00041189855919995344,1.4814185651662755e-05,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,-0.00244140625,3.365249101617916e-06,1.9759490103350343e-06,-1.3893000912828819e-06,3.365249101617916e-06,2.3056250984201955e-06,1.0596240031977207e-06,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.00244140625,3.3652491016180517e-06,7.775341342415463e-06,4.410092240797411e-06,3.3652491016180517e-06,9.072613743619644e-06,5.7073646420015925e-06,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.00732421875,0.0003948877420702148,0.0003007286509574526,-9.415909111276221e-05,0.0003948877420702148,0.00035090355157696326,4.398419049325155e-05,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.01220703125,0.0061993355044889994,0.005034240986213254,-0.0011650945182757454,0.0061993355044889994,0.005874176058490935,0.0003251594459980642,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.01708984375,0.036993424860161744,0.0304269566482258,-0.006566468211935943,0.036993424860161744,0.03550352491373132,0.001489899946430423,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.02197265625,0.1284129184429872,0.10610606982200826,-0.022306848620978925,0.1284129184429872,0.12380927665479971,0.004603641788187479,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.02685546875,0.3106375659883863,0.25791694831066647,-0.05272061767771985,0.3106375659883863,0.3009489547668989,0.009688611221487398,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.03173828125,0.5718455435356111,0.4779004653982769,-0.09394507813733421,0.5718455435356111,0.5576354965668535,0.014210046968757606,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.03662109375,0.837108475860887,0.7055262069358588,-0.13158226892502822,0.837108475860887,0.8232393254058227,0.013869150455064316,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.04150390625,0.9912553747381002,0.8444549234154469,-0.1468004513226533,0.9912553747381002,0.985347524519893,0.005907850218207167,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.04638671875,0.9434844786984363,0.8152020172470169,-0.12828246145141942,0.9434844786984363,0.9512139338700881,0.0077294551716518,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.05126953125,0.6941170128080848,0.6122780725079969,-0.08183894030008787,0.6941170128080848,0.7144332590583491,0.02031624625026429,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.05615234375,0.35216148574122613,0.32238006255230217,-0.02978142318892396,0.35216148574122613,0.3761673806171909,0.024005894875964773,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.06103515625,0.08113091399971005,0.0826005866994422,0.0014696726997321524,0.08113091399971005,0.09638203457799553,0.015251120578285482,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.06591796875,0.0020564795193796863,0.00040821776613978274,-0.0016482617532399037,0.0020564795193796863,0.00047632662700811454,0.0015801528923715719,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.07080078125,0.11810743130740504,0.08772356747328626,-0.030383863834118785,0.11810743130740504,0.10235975616348131,0.015747675143923737,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.07568359375,0.31503988529805843,0.2552268294135946,-0.05981305588446384,0.31503988529805843,0.29781000451343476,0.017229880784623675,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.08056640625,0.4399656811372148,0.3729590090125327,-0.06700667212468209,0.4399656811372148,0.43518514261429114,0.00478053852292365,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.08544921875000001,0.4045060834736899,0.3570921024162116,-0.047413981057478294,0.4045060834736899,0.4166709310170172,0.012164847543327306,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.09033203125,0.23987294461193576,0.22325146416159455,-0.016621480450341203,0.23987294461193576,0.2604997276436566,0.02062678303172083,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.09521484375,0.06607970734835523,0.06922736321600408,0.003147655867648841,0.06607970734835523,0.08077756323337855,0.014697855885023314,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.10009765625000001,0.00020099782771787085,0.0002701460758325175,6.914824811464664e-05,0.00020099782771787085,0.00031521844411034103,0.00011422061639247019,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.10498046875,0.07234062366016308,0.05241192696193068,-0.019928696698232405,0.07234062366016308,0.061156565087428026,0.011184058572735057,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.10986328125,0.21002335668478125,0.17051475472715633,-0.03950860195762493,0.21002335668478125,0.1989641919369344,0.01105916474784685,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.11474609375000001,0.29889729164094964,0.2553581776023799,-0.04353911403856975,0.29889729164094964,0.2979632674160256,0.0009340242249240571,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.11962890625,0.27063324653821474,0.24092362104122936,-0.029709625496985387,0.27063324653821474,0.28112038548036694,0.010487138942152197,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.12451171875,0.15082329222010243,0.14163922675584828,-0.009184065464254154,0.15082329222010243,0.1652709429347783,0.014447650714675853,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.12939453125,0.033049162834977025,0.03566074760737077,0.0026115847723937463,0.033049162834977025,0.04161054474682068,0.008561381911843656,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.13427734375,0.0029783233692399305,0.000997357560401977,-0.0019809658088379535,0.0029783233692399305,0.0011637611149551042,0.0018145622542848263,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.13916015625000003,0.0732519386570441,0.05582042489257399,-0.017431513764470115,0.0732519386570441,0.06513375191547882,0.00811818674156528,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.14404296875,0.178479725856932,0.14806131620234783,-0.030418409654584172,0.178479725856932,0.17276452224006525,0.005715203616866754,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.14892578125,0.23077299754917469,0.19982016847134518,-0.030952829077829508,0.23077299754917469,0.2331590507590927,0.0023860532099180265,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.15380859375,0.18942518033287262,0.16985287471632549,-0.01957230561654713,0.18942518033287262,0.198191880932383,0.008766700599510374,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.15869140625,0.08978726516094833,0.08428386646466175,-0.005503398696286577,0.08978726516094833,0.0983461601976617,0.008558895036713365,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.16357421875,0.011016482477266049,0.0121540397174156,0.0011375572401495504,0.011016482477266049,0.014181873557009396,0.0031653910797433474,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.16845703125000003,0.011255279204339191,0.007695942410773056,-0.0035593367935661353,0.011255279204339191,0.008979967542414563,0.0022753116619246283,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.17333984375,0.08295290397521143,0.06769133742556281,-0.015261566549648622,0.08295290397521143,0.07898526009410797,0.003967643881103461,0.8570122747574817,0.8633687707786111,0.024005894875964773
V3,0.17822265625,0.1625145885305532,0.13763647500719844,-0.024878113523354756,0.1625145885305532,0.16060035434865502,0.0019142341818981778,0.8570122747574817,0.8633687707786111,0.024005894875964773
